puesto_trabajo,nombre_empresa,pais,region_estado,salario_minimo,salario_maximo,moneda_salario,periodo_salario,tipo_contrato,categoria,plataforma_origen,tipo_fuente_datos,enlace_oferta
GTM Engineer (Full-Stack),Naptha AI,US,California,149648.47,149648.47,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5222450132?utm_medium=api&utm_source=523818bf
LEAD DESIGNER,HCL Technologies,US,California,135575.45,135575.45,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5281461951?utm_medium=api&utm_source=523818bf
LEAD DESIGNER,HCL Technologies,US,California,135452.69,135452.69,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277493870?utm_medium=api&utm_source=523818bf
"Systems Test Engineer, Sensing",Waymo,US,California,97033.07,97033.07,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5251643626?utm_medium=api&utm_source=523818bf
"Staff Network Engineer, Global Customer Services Edge Technologies",Google,US,California,183000.0,271000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5271392505?utm_medium=api&utm_source=523818bf
AI Research Engineer,Ellison Medical Institute,US,California,113082.16,113082.16,USD,Anual,full_time,Scientific & QA Jobs,Adzuna,API,https://www.adzuna.com/details/5273003904?utm_medium=api&utm_source=523818bf
Senior Full Stack Engineer,thatgamecompany,US,California,153247.55,153247.55,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5179807537?utm_medium=api&utm_source=523818bf
"Developer Technologies Engineer, Robotics Reinforcement Learning",Nvidia Usa,US,California,0.0,356500,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5238714760?utm_medium=api&utm_source=523818bf
Space Operations Engineer (Embedded Software),Orbital Sidekick,US,California,136028.48,136028.48,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5007074418?utm_medium=api&utm_source=523818bf
Silicon Design Engineer (Power Technical Lead),Altera Semiconductor,US,California,178900.0,259000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5248135265?utm_medium=api&utm_source=523818bf
ASIC/SOC CAD Engineer,MatX,US,California,120000.0,400000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/4821068771?utm_medium=api&utm_source=523818bf
Release Engineer,Tenstorrent,US,California,100000.0,500000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5271486738?utm_medium=api&utm_source=523818bf
Full Stack Engineer,Baselayer,US,California,159970.58,159970.58,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5209053661?utm_medium=api&utm_source=523818bf
ML Engineer – Data Engineering,Krea,US,California,144540.39,144540.39,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5177482094?utm_medium=api&utm_source=523818bf
Ground Software Engineer,AnySignal,US,California,80610.35,80610.35,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5023982056?utm_medium=api&utm_source=523818bf
Flight Dynamics Engineer,E-Space,US,California,155635.31,155635.31,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4987360839?utm_medium=api&utm_source=523818bf
Application Support Manager,Akkodis,US,California,177899.83,177899.83,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5270738111?utm_medium=api&utm_source=523818bf
"Software Engineer, Infrastructure",HMBL,US,California,96913.22,96913.22,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5006833705?utm_medium=api&utm_source=523818bf
"Sr. Software Engineer, Web (JavaScript  Python)",Apple,US,California,181100.0,272100,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277259515?utm_medium=api&utm_source=523818bf
"Software Engineer, Product Engineering",HMBL,US,California,102336.36,102336.36,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5222368431?utm_medium=api&utm_source=523818bf
Software Engineer,Runloop,US,California,147786.28,147786.28,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5078506793?utm_medium=api&utm_source=523818bf
Software Development Engineer - Systems,Apple,US,California,175800.0,264200,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277205999?utm_medium=api&utm_source=523818bf
Software Engineer - Developer Tools,Apple,US,California,141800.0,258600,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277181613?utm_medium=api&utm_source=523818bf
Solution Architect,SkyX Platforms,US,California,121553.16,121553.16,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5271738122?utm_medium=api&utm_source=523818bf
Software Development Engineer in Test,Apple,US,California,147400.0,272100,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277071422?utm_medium=api&utm_source=523818bf
Backend Engineer,Apple,US,California,120300.0,181200,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277066800?utm_medium=api&utm_source=523818bf
Backend Engineer - ML Tools,Apple,US,California,139500.0,258100,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277134538?utm_medium=api&utm_source=523818bf
Software Engineer - Embedded Systems,Apple,US,California,147400.0,272100,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277072472?utm_medium=api&utm_source=523818bf
Software Engineer - Skunk Works - Level 3,Lockheed Martin,US,California,115117.48,115117.48,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5273272281?utm_medium=api&utm_source=523818bf
Systems Engineer Integration and Test,GALT,US,California,109000.0,145000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4817189295?utm_medium=api&utm_source=523818bf
Software Development Engineer- Maps,Apple,US,California,181100.0,318400,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277136783?utm_medium=api&utm_source=523818bf
Backend Engineer - Payments,Luma AI,US,California,150000.0,250000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5134819785?utm_medium=api&utm_source=523818bf
"Senior Hardware Reliability Engineer, Systems Engineering",Pure Storage,US,California,193000.0,230000,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5267006060?utm_medium=api&utm_source=523818bf
"Full-Stack Software Engineer, Control & Calibration, AWS Center for Quantum Computing",Amazon,US,California,180371.8,180371.8,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5091530230?utm_medium=api&utm_source=523818bf
Software Engineering Technical Leader - Networking,Cisco,US,California,209716.0,209716,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5289098721?utm_medium=api&utm_source=523818bf
Embedded Software Engineers (Associate/Experienced/Senior),The Boeing Company,US,California,138223.86,138223.86,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5253003306?utm_medium=api&utm_source=523818bf
Staff Software Engineer,BridgeMe,US,California,117468.71,117468.71,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5120584580?se=Gh2BvvRb8BGV_r5iQS7-iA&utm_medium=api&utm_source=523818bf&v=263B1A6672FB30CF722FE86183E60D0A51197E99
Sr. Cloudera Developer,Vsolvit,US,California,125000.0,165000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5232795853?utm_medium=api&utm_source=523818bf
"Software Engineer III, Generative AI, Search Modalities",Google,US,California,141000.0,202000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277185317?utm_medium=api&utm_source=523818bf
Senior Software and System Architect,Nvidia Usa,US,California,0.0,287500,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4903822627?utm_medium=api&utm_source=523818bf
REMOTE- Sr. Backend Engineer (Python),CyberCoders,US,California,150000.0,200000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5281833143?utm_medium=api&utm_source=523818bf
Rockstar Games is hiring: Senior Animation R&D Programmer: Retargeting in Carlsb,Rockstar Games,US,California,118579.19,118579.19,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5284816478?utm_medium=api&utm_source=523818bf
Rockstar Games is hiring: Animation R&D Programmer: Retargeting in Carlsbad,Rockstar Games,US,California,124405.93,124405.93,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5284816634?utm_medium=api&utm_source=523818bf
Member of Technical Staff 1 (AHV),Nutanix,US,California,142849.64,142849.64,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5275523737?utm_medium=api&utm_source=523818bf
Principal Software Engineer - Cloud Platform,JPMorganChase,US,California,204250.0,285000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5283374816?utm_medium=api&utm_source=523818bf
DevOps Engineer,Actalent,US,California,133640.8,133640.8,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5284860936?utm_medium=api&utm_source=523818bf
Senior Instrumentation Engineer,Arbor Energy,US,California,109568.3,109568.3,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5154155599?utm_medium=api&utm_source=523818bf
DevOps Engineer - Retail Engineering POS,Apple,US,California,147400.0,272100,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277164261?utm_medium=api&utm_source=523818bf
Digital Comms Systems Lead,Xona Space Systems,US,California,170000.0,220000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5171572000?utm_medium=api&utm_source=523818bf
Instrumentation Engineer,Arbor Energy,US,California,101831.87,101831.87,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5226222216?utm_medium=api&utm_source=523818bf
Senior Server Firmware Bringup Engineer,Nvidia Usa,US,California,0.0,356500,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5250146924?utm_medium=api&utm_source=523818bf
Senior Full Stack Engineer,thatgamecompany,US,California,152705.4,152705.4,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5276797628?utm_medium=api&utm_source=523818bf
Senior EMI/EMC Engineer,Galaxy Technology Hires,US,California,169090.42,169090.42,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5222511742?utm_medium=api&utm_source=523818bf
Lead Software Engineer (Naptha SDK),Naptha AI,US,California,149230.61,149230.61,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5016767168?utm_medium=api&utm_source=523818bf
Senior Bioinformatics Engineer,ScaleBio,US,California,135000.0,180442,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5248384008?utm_medium=api&utm_source=523818bf
"Part-Time Research Assistant (Soangra, DPT)",Chapman University Careers,US,California,41995.0,45760,USD,Anual,part_time,Part time Jobs,Adzuna,API,https://www.adzuna.com/details/5215592977?utm_medium=api&utm_source=523818bf
Software Engineers/ Java,The Maven Group,US,California,132761.11,132761.11,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5045082221?utm_medium=api&utm_source=523818bf
Digital Circuit Design Engineer,Apple,US,California,133504.11,133504.11,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5274731534?utm_medium=api&utm_source=523818bf
Embedded Software Engineer,Array Labs,US,California,101182.12,101182.12,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/4804624997?utm_medium=api&utm_source=523818bf
Software Engineer II - Manufacturing Systems,Brain Corp,US,California,102950.7,102950.7,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5274552288?utm_medium=api&utm_source=523818bf
Senior Gameplay Animator,Absurd Ventures,US,California,160795.75,160795.75,USD,Anual,NA,Creative & Design Jobs,Adzuna,API,https://www.adzuna.com/details/5284703173?utm_medium=api&utm_source=523818bf
"Senior Product Manager, AI Research",Salesforce,US,California,200800.0,276100,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5232187509?utm_medium=api&utm_source=523818bf
Senior/Staff AI Engineer,Ironclad,US,California,160000.0,175000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5056898264?utm_medium=api&utm_source=523818bf
Engineer Software - Embedded,Northrop Grumman,US,California,135309.89,135309.89,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5262820666?utm_medium=api&utm_source=523818bf
Senior Gameplay Animator,Absurd Ventures,US,California,159916.73,159916.73,USD,Anual,NA,Creative & Design Jobs,Adzuna,API,https://www.adzuna.com/details/5284686467?utm_medium=api&utm_source=523818bf
"Senior Machine Learning Engineer - Large Language Models (LLMs), Siri Planner Team",Apple,US,California,287457.84,287457.84,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5236126521?utm_medium=api&utm_source=523818bf
SLT Systems Software Engineer,Apple,US,California,206935.39,206935.39,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5061362668?utm_medium=api&utm_source=523818bf
"Senior Product Manager, AI Research (Palo Alto)","salesforce.com, inc.",US,California,140997.95,140997.95,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5253065095?utm_medium=api&utm_source=523818bf
"Senior Product Manager, AI Research (Palo Alto)",salesforce,US,California,151855.4,151855.4,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5253062464?utm_medium=api&utm_source=523818bf
Senior Data Analyst,Walmart,US,California,96038.15,96038.15,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5286707416?utm_medium=api&utm_source=523818bf
Principal Software Developer - Data Processing,Oracle,US,California,96800.0,223400,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5248120296?utm_medium=api&utm_source=523818bf
"Senior Software Engineer, API",Headspace,US,California,122400.0,195500,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5209112921?utm_medium=api&utm_source=523818bf
Sr. ASIC EDA Workflow Engineer,Recogni,US,California,124893.2,124893.2,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5145050257?utm_medium=api&utm_source=523818bf
Staff Software Engineer,BuildOps,US,California,160000.0,200000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5134066277?utm_medium=api&utm_source=523818bf
Senior Principal Analog Power Management Integrated Circuit (PMIC) Design Engineer (Technical Lead),Red Cell Partners,US,California,155000.0,230000,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/4924333462?utm_medium=api&utm_source=523818bf
Senior Gameplay Animator Job at Absurd Ventures in Santa Monica,Absurd Ventures,US,California,160215.62,160215.62,USD,Anual,NA,Creative & Design Jobs,Adzuna,API,https://www.adzuna.com/details/5256503344?utm_medium=api&utm_source=523818bf
Software Engineer,Robert Half,US,California,101297.78,101297.78,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5261526053?utm_medium=api&utm_source=523818bf
Applications Engineer,CyberCoders,US,California,160000.0,190000,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5290241058?utm_medium=api&utm_source=523818bf
Deployed Software Engineer,Krea,US,California,204358.4,204358.4,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5184529458?utm_medium=api&utm_source=523818bf
OS Performance Engineer,Apple,US,California,135400.0,204000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277067163?utm_medium=api&utm_source=523818bf
"Staff Software Engineer, Backend/Infrastructure – Build the Core Systems Powering Enterprise AI",NA,US,California,224035.12,224035.12,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5278199863?utm_medium=api&utm_source=523818bf
Software Engineer: DevOps/Automation Engineer,Apple,US,California,181100.0,318400,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5277187037?utm_medium=api&utm_source=523818bf
Senior Cloud Data Operations Engineer (Contract in San Francisco),LaBine and Associates,US,California,179113.27,179113.27,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/4811174116?utm_medium=api&utm_source=523818bf
Research Engineer - Video Tone Mapping,Apple,US,California,147400.0,272100,USD,Anual,NA,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5277186725?utm_medium=api&utm_source=523818bf
"Infrastructure Software Engineer, Control & Calibration, AWS Center for Quantum Computing",Amazon,US,California,196126.81,196126.81,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5149372249?utm_medium=api&utm_source=523818bf
"Infrastructure Software Engineer, Control & Calibration, AWS Center for Quantum Computing",Amazon,US,California,175994.48,175994.48,USD,Anual,NA,IT Jobs,Adzuna,API,https://www.adzuna.com/details/5258013022?utm_medium=api&utm_source=523818bf
Robotic Engineer,Richtech Robotics Inc.,US,California,60000.0,100000,USD,Anual,full_time,IT Jobs,Adzuna,API,https://www.adzuna.com/land/ad/5246208066?se=hJZLwPRb8BGlPpGK4j_S_A&utm_medium=api&utm_source=523818bf&v=F539F4E62F849DD2D1E04BACF3771B6B69141540
Staff System-On-Chip Modeling Engineer,Omnivision,US,California,178006.0,180000,USD,Anual,full_time,Engineering Jobs,Adzuna,API,https://www.adzuna.com/details/5099958055?utm_medium=api&utm_source=523818bf
