cluster,titulo_puesto,nombre_empresa,ubicacion,modalidad,salario
76,Asesor (a) Comercial Tiempo completo /Mall Porongoche,Estilos S.R.L.,,,
76,Asesor Comercial,,,,
76,Asesor comercial / Pisco,Los Portales,,,
76,Asesor Comercial Banco Santader Cañete,Sef Peru Holding SAC,,,
76,Asesor Comercial,Optictimes,,,
76,Asesor comercial,SECURITECH,,,
76,Asesor Técnico Comercial / Maquinaria Industrial (Ref: 80018),Manpower,,,
76,Asesor Comercial Sede Tacna,Centro Cultural Peruano Norteamericano,,,
76,Urgente! Asesor de comercial con experiencia productos tecnológicos,RED SOLUCIONES SAC,,,"S/. 1.300,00 (Mensual) + Comisiones"
76,Asesor(a) Comercial / Tiempo completo /  Huanuco,Grupo Ollarves,,,
76,Asesor(a) Comercial / Aire Comprimido / Minero / Licencia A1,Manpower,,,"S/. 2.500,00 (Mensual)"
76,Asesor Tecnico Comercial Arequipa,Concretos Supermix SA,,,
76,Asesor comercial de Fibrocemento,Industrias Fibraforte S.A.,,,
76,Asesor Comercial Entel,Movilshop,,,
76,"Asesor Comercial en Chimbote con o sin experiencia, Sueldo Fijo + Comisiones",Lobocall,,,"S/. 1.450,00 (Mensual)"
76,Asesor Comercial,Codificación Perú S.A. (Codpesa),,,
76,Asesor Comercial Ventas,ASCENSORES & SERVICIOS PERU,,,
76,Asesor Comercial,Grupo Educa_d,,,"S/. 1.200,00 (Mensual)"
76,Asesor Comercial / Ventas / Plataforma / Planilla Completa / Arequipa,Estilos S.R.L.,,,"S/. 1.130,00 (Mensual)"
76,Asesor/a comercial,REMAX PROTECCIÓN,,Presencial y remoto,"S/. 500,00 (Mensual)"
76,¡Trabaja de Lunes a Viernes! Asesor Comercial Fija / Presencial + Comisiones Ilimitadas,POINT CONNECTIONS SAC,,,"S/. 1.300,00 (Mensual) + Comisiones"
76,Asesor Comercial  (Ica Subtanjalla),Los Portales,,,
76,Asesor Comercial de Campo,QUIROGA CONSTRUCTOR,,,"S/. 1.500,00 (Mensual) + Comisiones"
76,Asesor Comercial de Campo – Zona SUR / Servicios de Internet y TV – WOW Perú,NOGALES HIGH S.A.C.,,,"S/. 1.130,00 (Mensual)"
76,asesor comercial,CISOLD,,,"S/. 1.130,00 (Mensual) + Comisiones"
76,Asesor Comercial / Autos Seminuevos /Automotriz,Overall Strategy,,,
76,Asesor comercial Jr,CENTRO NETEC PERU  S.A.C.,,Presencial y remoto,"S/. 3.400,00 (Mensual)"
76,Asesor Comercial Entel,Movilshop,,,
76,asesor/a comercial con experiencia,GRUPO CAMPOSANO Y ASOCIADOS SAC,,,
76,asesor comercial,INMOBILIARIA GALEON,,,
76,Asesor comercial,CORRALES & CIA. SAC,,,
76,Asesor (a) Comercial Tiempo completo / Arequipa,,,,
76,Asesor comercial,Reymosa S.A,,,
76,Asesor comercial,AUTOPARTES NC,,,
76,Asesor Comercial Ventas Corporativas,POINT CONNECTIONS SAC,,,"S/. 1.300,00 (Mensual) + Comisiones"
76,Asesor Comercial,Ingenium,,,
76,Zootecnista para Asesor Técnico Comercial,NEGOCIAR SAC.,,,
76,Asesor Comercial / Lima Sur,Los Portales,,,
76,Asesor Comercial / Fijo / Digital,,,,"S/. 1.000,00 (Mensual)"
76,asesor/a comercial con experiencia,GRUPO CAMPOSANO Y ASOCIADOS SAC,,,
76,Asesor Comercial de Créditos Ica,Alfin Banco,,,"S/. 1.130,00 (Mensual)"
76,Asesor comercial,CORRALES & CIA. SAC,,,
76,Asesor Comercial Livianos y Pesados,Tracto Camiones U.S.A.,,,"S/. 1.130,00 (Mensual)"
76,Urgente! Asesor de comercial con experiencia productos tecnológicos,RED SOLUCIONES SAC,,,"S/. 1.300,00 (Mensual) + Comisiones"
76,Asesor comercial sector minero y/o industria + Sueldo fijo+ Comisiones,MARS MAQUINARIAS PERU S.A.C.,,,"S/. 2.000,00 (Mensual) + Comisiones"
76,Asesor Comercial con experiencia / Vendedor / Huancayo,Dimexa S.A.,,,
76,Asesor Comercial // Experiencia en rubro de Ferretería,Grupo Miner Cejuro S.R.L.,,,
76,"Asesor Comercial Turno Mañana, Sueldo Fijo + Comisiones Ilimitadas",Lobocall,,,"S/. 1.450,00 (Mensual)"
76,Asesor(a) Comercial para Editorial,NUESTRA SEÑORA DE LA MERCED,,,
76,Asesor Comercial  de Créditos / Los Olivos,Alfin Banco,,,
76,Asesor Comercial,PORTUGAL CONSTRUCTORA,,,
76,Asesor comercial,AUTOPARTES NC,,,
76,Asesor comercial,BAKELS PERU SAC,,,
76,Asesor comercial,BAKELS PERU SAC,,,
76,Asesor comercial Entel,Movilshop,,,
76,¡Trabaja de Lunes a Viernes! Asesor Comercial Fija / Presencial + Comisiones Ilimitadas,POINT CONNECTIONS SAC,,,"S/. 1.300,00 (Mensual) + Comisiones"
76,Asesor (a) Comercial Tiempo completo /Mall Porongoche,Estilos S.R.L.,,,
76,Asesor Comercial,Codificación Perú S.A. (Codpesa),,,
76,Asesor Comercial / Créditos Lima Norte,Alfin Banco,,,
76,Asesor(a) Comercial de campo,Prosegur,,,
76,Asesor Comercial ¡Comisiones Sin Límites! + Planilla completa,Verisure Peru SAC,,,
76,Asesor Comercial / Experiencia en Alquiler de Almacenes,LÓGICA CONSULTORÍA E.I.R.L.,,,
76,Asesor Comercial,MULTISERVICIOS JPC S.A.C.,,,"S/. 1.130,00 (Mensual) + Comisiones"
76,Asesor comercial Entel,Movilshop,,,
76,Asesor Comercial Banco BBVA Pisco,Sef Peru Holding SAC,,,
76,Asesor Comercial Banco BBVA Chincha,Sef Peru Holding SAC,,,
76,Asesor Comercial Trujillo ¡Comisiones Sin Límites! + Planilla completa,Verisure Peru SAC,,,
76,Asesor Comercial,Ingenium,,,
76,Asesor Comercial / Agencia Ventanilla,Alfin Banco,,,
76,Asesor comercial para Cusco,Concretos Supermix SA,,,
76,Asesor Comercial ¡Comisiones Sin Límites! + Planilla completa,Verisure Peru SAC,,,
76,Asesor comercial,RETABET PERÚ SAC,,,
76,Asesor Comercial en Sistemas de Facturación Electrónica,FACTURALAYA SRL,,Presencial y remoto,
76,Asesor Comercial / Asesor de Ventas,ITSYSTEMS,,,
76,Asesor Comercial,Palma Del Rio Inmobiliaria,,,"S/. 1.130,00 (Mensual)"
76,Asesor (a) Comercial Tiempo completo / Arequipa,,,,
76,Vendedor / Asesor comercial,POWER TIMBER S.A.C.,,,"S/. 1.128,00 (Mensual) + Comisiones"
76,Asesor comercial / Pisco,Los Portales,,,
76,Asesor Comercial/Técnologo médico,W.P. Biomed E.I.R.L.,,,
76,Asesor Comercial/Técnologo médico,W.P. Biomed E.I.R.L.,,,
76,asesor/a comercial,INHOUSE,,,
76,Asesor(a) Comercial de campo,Prosegur,,,
76,Asesor(a) Comercial / Tiempo completo /  Piura,Grupo Ollarves,,,
76,Asesor(a) Promotor Comercial /Sector Bebidas,Manpower,,,
76,Asesor comercial,SECURITECH,,,
76,Asesor comercial Jr,CENTRO NETEC PERU  S.A.C.,,Presencial y remoto,"S/. 3.400,00 (Mensual)"
76,Asesor Comercial de Campo Tacna,,,,
76,Asesor Comercial,Concretos Supermix SA,,,
76,Asesor Comercial para Tacna,Concretos Supermix SA,,,
76,Asesor comercial para Cusco,Concretos Supermix SA,,,
76,Asesor Comercial,Concretos Supermix SA,,,
76,Asesor Técnico Comercial de Ventas Internas TI,RITTAL S.A.C.,,,"S/. 1.500,00 (Mensual)"
76,Asesor comercial Metalmecánica,Trade Tools CIA S.A.C.,,,"S/. 1.111,00 (Mensual)"
76,Asesor Comercial Surco ¡Comisiones Sin Límites! + Planilla completa,Verisure Peru SAC,,,
76,Asesor Comercial,Grupo Educa_d,,,"S/. 1.200,00 (Mensual)"
76,Asesor comercial de Fibrocemento,Industrias Fibraforte S.A.,,,
76,Asesor Comercial,Inedi Posgrados,,,"S/. 4.650,00 (Mensual)"
76,Asesor comercial,Hydrotech peru import eirl,,,"S/. 1.800,00 (Mensual) + Comisiones"
76,Asesor Comercial,Plasticaucho Perú,,,
76,asesor/a comercial con experiencia,METRO CUADRADO-INVERSION Y CONSTRUCCION S.A.C.,,,"S/. 1.130,00 (Mensual) + Comisiones"
76,Asesor Comercial Ate ¡Comisiones Sin Límites! + Planilla completa,Verisure Peru SAC,,,
76,Asesor Comercial La Victoria ¡Comisiones Sin Límites! + Planilla completa,Verisure Peru SAC,,,
76,Asesor Comercial,CORPORACION FCR S.A.C.,,Presencial y remoto,
76,Asesor Técnico Comercial de Ventas Internas TI,RITTAL S.A.C.,,,"S/. 1.500,00 (Mensual)"
76,Asesor Comercial de Campo – Zona Norte / Servicios de Internet y TV – WOW Perú,NOGALES HIGH S.A.C.,,,"S/. 1.130,00 (Mensual)"
76,Asesor Comercial para Tacna,Concretos Supermix SA,,,
76,"Asesor Comercial en Chimbote con o sin experiencia, Sueldo Fijo + Comisiones",Lobocall,,,"S/. 1.450,00 (Mensual)"
76,Asesor Técnico Comercial,ASCENSORES & SERVICIOS PERU,,,
76,Asesor(a) Comercial para Editorial,NUESTRA SEÑORA DE LA MERCED,,,
76,Asesor Comercial,,,Presencial y remoto,
76,Asesor Comercial B2C,Verisure Peru SAC,,,
76,Asesor Comercial/Técnologo médico,W.P. Biomed E.I.R.L.,,,
76,Asesor comercial,Compañia H Carlos Schneider Peru SAC,,,"S/. 1.300,00 (Mensual) + Comisiones"
77,Planner de Servicios,,,,
77,Técnico de Servicios,ORION EXPERT,,,"S/. 1.500,00 (Mensual)"
77,Gestor de Servicios: Tienda Pedro Ruiz,CAJA TRUJILLO,,,
77,Gestor de Servicios  Virú,CAJA TRUJILLO,,,
77,Gestor de Servicios: Tienda Chepen,CAJA TRUJILLO,,,
77,Planner de Servicios,,,,
77,Practicante de Servicios Mineros,Fitflow Peru SRL,,,"S/. 1.200,00 (Mensual)"
77,Asesor de Servicios Financieros,COOPERATIVA A Y C SAN HILARION,,,
77,Analista de servicios de tecnología,,,,
77,Gestor de Servicios: Zona Trujillo,CAJA TRUJILLO,,,
77,Gestor de Servicios Volante  San Isidro,CAJA TRUJILLO,,,
77,Repsol: Practicante de  Servicios,REPSOL COMERCIAL SAC,,Presencial y remoto,
77,Asesor/a de Ventas – Convergente (Servicios Fijos y Móviles),Atento Perú,,,"S/. 1.130,00 (Mensual)"
77,Ejecutivo de Servicios  Azangaro,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
77,Gestor de Servicios  Caraz,CAJA TRUJILLO,,,
77,Asesor de servicios Automotriz,CARBOSS,,,
77,"Asesor de Ventas, Servicios educativos",Universidad Catolica Santo Toribio de Mogrovejo,,,
77,Ate: Planner de Servicios,RD Rivera Diesel S.A.,,,
77,Asistente Comercial de Soluciones Tecnológicas – Servicios TI – San Isidro,Grupo Expro,,Presencial y remoto,
77,Aseor de Servicios.,,,,
77,Gestor de Servicios  Virú,CAJA TRUJILLO,,,
77,Coordinador de  Servicios,QUANTA INDUSTRIAL,,,"S/. 2.500,00 (Mensual)"
77,Asistente Comercial de Soluciones Tecnológicas – Servicios TI – San Isidro,Grupo Expro,,Presencial y remoto,
77,Gestor Supervisor de Operaciones y Servicios: Bagua Chica,CAJA TRUJILLO,,,
77,Gestor de Servicios: Tienda Chiclayo,CAJA TRUJILLO,,,
77,Gestor de servicios Campo,APPLUS NORCONTROL PERU S.A.C.,,Presencial y remoto,
77,Gestor Supervisor de Operaciones y Servicios: Chulucanas,CAJA TRUJILLO,,,
77,Asesor de Servicios,Somos Moto,,,
77,Aseor de Servicios.,,,,
77,Asesor Comercial/ Rubro Servicios Financieros/(Ref: 79916),Manpower,,,"S/. 1.800,00 (Mensual)"
77,Asistente de Gerencia de Servicios,,,,
77,Ejecutivo(a) de Servicios / Cajero(a) / Juliaca,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
77,Auxiliar de servicios TI,MARCAEPRO E.I.R.L.,,,
77,Gestor de Servicios: Zona Trujillo,CAJA TRUJILLO,,,
77,Gestor de Servicios: Tienda Huamachuco,CAJA TRUJILLO,,,
77,Coordinador de  Servicios,QUANTA INDUSTRIAL,,,"S/. 2.500,00 (Mensual)"
77,Practicante de Servicios Mineros,Fitflow Peru SRL,,,"S/. 1.200,00 (Mensual)"
77,Aseor de Servicios.,,,,
77,Aseor de Servicios.,,,,
77,Asesor de Servicios Financieros,COOPERATIVA A Y C SAN HILARION,,,
77,Ejecutivo(a) de Servicios / Cajero(a) / Juliaca,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
77,Supervisor de Servicios FM,SERVICIOS INTEGRALES MARITIMOS S.A.,,,
77,Supervisor de Servicios FM,SERVICIOS INTEGRALES MARITIMOS S.A.,,,
77,Gestor de servicios,VEOLIA SERVICIOS PERU S.A.C.,,,
77,Gestor de Servicios: Tienda Pedro Ruiz,CAJA TRUJILLO,,,
77,Gestor de Servicios: Tienda Chepen,CAJA TRUJILLO,,,
77,Analista de servicios de tecnología,,,,
77,Auxiliar de Servicios,Ittsabus,,,
77,Técnico de Servicios Shougang (Marcona),SCANIA DEL PERU S A,,,
77,Asistente Comercial de Soluciones Tecnológicas – Servicios TI – San Isidro,Grupo Expro,,Presencial y remoto,
77,Gestor de Servicios  Caraz,CAJA TRUJILLO,,,
77,Asesor/a de Ventas – Convergente (Servicios Fijos y Móviles),Atento Perú,,,"S/. 1.130,00 (Mensual)"
77,Ejecutivo de Servicios  Azangaro,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
77,"Auxiliar de Banca de Servicios, San Marcos Huari",Mibanco - Banco de la Microempresa,,,
77,Gestor de Servicios: Tienda Huamachuco,CAJA TRUJILLO,,,
77,Ejecutivo de Servicios  San Antón,Caja Rural de Ahorro y Credito Los Andes S.A.,,,
77,Auxiliar de Servicios,Ittsabus,,,
77,Planner de Servicios,,,,
77,Ejecutivo de servicios Of. Chimbote,Caja del Santa S.A,,,"S/. 1.025,00 (Mensual)"
77,Gestor de Servicios: Tienda Chiclayo,CAJA TRUJILLO,,,
77,Gestor Supervisor de Operaciones y Servicios: Chulucanas,CAJA TRUJILLO,,,
77,Gestor Supervisor de Operaciones y Servicios: Bagua Chica,CAJA TRUJILLO,,,
77,Gestor de Servicios Volante  San Isidro,CAJA TRUJILLO,,,
77,Gestor de servicios,VEOLIA SERVICIOS PERU S.A.C.,,,
78,Asesor ATC de WIN / Remoto / Turno noche,NTP Group,,Presencial y remoto,"S/. 1.130,00 (Mensual)"
78,Asistente veterinario Turno Noche,MEDICVET INTEGRATIVA S.A.C.,,,"S/. 1.500,00 (Mensual)"
78,Auxiliar de Controles Críticos Cámaras DVR Arequipa (Turno noche),Hagemsa SAC,,,"S/. 1.500,00 (Mensual)"
78,"Conferente de Almacén con Licencia A1, Turno Día y Noche",,,,"S/. 1.500,00 (Mensual)"
78,Digitadores y Digitalizadores en ICA Turno Tarde/Turno Noche,INDRA,,,
78,Almacenero/a  Ferretero Turno Mañana/Noche,SERVOSA,,,
78,Auxiliar de almacén / Horarios fijos / Turno Noche,SIGNIA SOLUCIONES LOGISTICAS S.A.C.,,,"S/. 1.130,00 (Mensual)"
78,Asistente de Control de Combustible de turno Tarde o Noche,Grones Sac,,,
78,Cajeros y Reponedores Pick time (3 veces por semana) : Turno tarde/noche en Miraflores,Cencosud Peru S.A,,,"S/. 500,00 (Mensual)"
78,Secretaria Academica Turno Tarde Noche,NOVA MAQUINARIAS,,,
78,Coordinador(a) de Calidad de Servicio/Turno Noche/Suplencia,Grupo San Pablo,,,
78,Admisionista Turno Noche/ Interdiario,,,,
78,Inspector/Controlador de despacho (Turno Noche),Redondos S.A.,,,
78,Digitadores y Digitalizadores en ICA Turno Tarde/Turno Noche,INDRA,,,
78,Digitadores y Digitalizadores en ICA Turno Tarde/Turno Noche,INDRA,,,
78,Tecnólogo Médico / La Victoria/ Turno Mañana y Noche,Grupo San Pablo,,,
78,Motorizado Turno Noche,Mjm Express,,,
78,Cajero Administrativo Turno Noche,Super Rueda,,,"S/. 1.600,00 (Mensual)"
78,Digitadores y Digitalizadores en ICA Turno Tarde/Turno Noche,INDRA,,,
78,Operador Call Center Turno Noche,Asistencia Mecanica,,,"S/. 1.800,00 (Mensual)"
78,Auxiliar de Almacén Turno noche / amanecida,Sharf,,,
79,Asistente técnico,Adecco Perú S.A.,,,
79,Asistente de Desarrollo Técnico,S.J. ROXFARMA S.A.,,,
79,Asistente Técnico de Mantenimiento / Callao,Contrans,,,
79,Asistente Técnico,SMART HOUSE PERU SOCIEDAD ANONIMA CERRADA,,,"S/. 1.500,00 (Mensual)"
79,Asistente técnico,Adecco Perú S.A.,,,
79,Asistente técnico,Adecco Perú S.A.,,,
79,Asistente de mantenimiento (técnico),G.W. Yichang S.A.,,,
80,Representante Aduanero,Monteverde Aduanera SAC,,,
80,Representante de Ventas / Sector financiero / Moquegua(GA),,,,
80,Representante de Ventas / Sector financiero / Chincha (GA),Estilos S.R.L.,,,
80,Representante de Servicios Virú,Santander Consumer Bank S.A.,,,
80,representante de ventas,Escuela Peruana de Paramedicos,,,"S/. 1.200,00 (Mensual) + Comisiones"
80,Representante Técnico Comercial Agrónomo para ciudad de Olmos,Grupo Silvestre,,,
80,Representante de Servicio Ag Chala,CAJA AREQUIPA,,,
80,Representante de Ventas: Motos Lineales/ San Miguel,INSIDE EMPRESARIAL,,,
80,Representante de Ventas Campo jr/celulares c/ exp en Arequipa/EPScubierto+planilla indefinida,GROWTH LAB E.I.R.L.,,,"S/. 1.200,00 (Mensual)"
80,Representante de Ventas Campo jr/celulares c/ exp en Lima Sur/Lurin/EPScubierto+planilla indefinida,GROWTH LAB E.I.R.L.,,,"S/. 1.200,00 (Mensual)"
80,Trabajo Desde Casa Representante de Clientes / Ref. 0244,BairesDev LLC,,,
80,Representante de Servicio Ag Atico,CAJA AREQUIPA,,,
80,Representante de Ventas / Cusco / Mayoristas,Perufarma S.A.,,,
80,Representante de Ventas /  Aceites y Lubricantes  / Norte Chico,Perufarma S.A.,,,
80,Representante de Ventas / Sector financiero / Chincha (GA),Estilos S.R.L.,,,
80,Representante de Servicio Ag Atico,CAJA AREQUIPA,,,
80,Representante de Ventas (Afiliaciones),KasNet,,,
80,Representante Comercial,A´SEGURA CAPITAL ABOGADOS & ASOCIADOS S.A.C.,,,"S/. 1.200,00 (Mensual) + Comisiones"
80,Representante comercial / Drogueria,CLINICA ANGLOAMERICANA,,,
80,Representante de Atención de Consultas  Cercado de Lima / Temporal,Consorcio LP,,,"S/. 2.200,00 (Mensual)"
80,Representante de Servicios / Cajero,Financiera QAPAQ,,,
80,Representante de Servicio Ag Chala,CAJA AREQUIPA,,,
80,Cajero / Representante de Servicios Higuereta,Financiera QAPAQ,,,"S/. 1.130,00 (Mensual)"
80,Representante Comercial,Financiera QAPAQ,,,
80,Representante de Ventas – Venta Especializada,La Viga S.A.,,,"S/. 1.800,00 (Mensual)"
80,Trabajo Desde Casa Representante de Clientes / Ref. 0244,BairesDev LLC,,,
80,Representante de Ventas (Afiliaciones),KasNet,,,
80,Representante de ventas,ALIMENTOS GLOBAL CRUZ EIRL.,,,
80,Cajero /Representante de Servicios San Miguel,Financiera QAPAQ,,,"S/. 1.130,00 (Mensual)"
80,Representante Comercial,GRUPO MOR,,,
80,Representante de Ventas,XFARMA,,Presencial y remoto,
80,Representante de Ventas Contado (Arequipa),Rico Pollo S.A.C.,,,
80,representante comercial,BIG REPRESENTACIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,,,"S/. 570,00 (Mensual) + Comisiones"
80,Representante de Ventas Pucallpa,CROSLAND AUTOMOTRIZ S.A.C.,,,
80,Representante Aduanero,Monteverde Aduanera SAC,,,
80,Urgente!!! Representante de Servicios (cajero) La Merced/Curacao,Grupo EFE,,,
80,Representante comercial / Promotor de ventas / experiencia en productos farmacéuticos,,,,
80,Representante de ventas,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
80,"Representante de ventas marca Gloria (San Isidro, Miraflores, Surquillo, Cercado de Lima, Lince)",,,,
80,Representante técnico comercial,,,,
80,Representante Financiero Agencia Pucallpa,Caja Maynas,,,
80,Representante de Ventas / Huancayo / Aceites y Lubricantes,Perufarma S.A.,,,"S/. 3.500,00 (Mensual)"
80,Representante médico,,,,"S/. 4.500,00 (Mensual)"
80,Representante médico,,,,"S/. 4.500,00 (Mensual)"
80,Representante de ventas,LULLI & ASOCIADOS S.A.C. - ENLACE Talento - Trabajo - Desarrollo,,,
81,Editor Audiovisual,Alpaca Expeditions,,,
81,Comunicador/a Audiovisual,Tgh technology solution,,,
81,Técnico en Soluciones de Video Colaboración y Audiovisual Profesional,KAMBIA EXPERIENCIA DIGITAL S.A.C.,,Presencial y remoto,
81,Especialista en marketing digital y audiovisual,GRUPO ECOLIMP E.I.R.L,,,
81,Asistente de Marketing / Audiovisual,KI VA MOED E.I.R.L.,,,"S/. 750,00 (Mensual)"
81,Editor Audiovisual,Grupo San Pablo,,,
81,Comunicador/a Audiovisual,Tgh technology solution,,,
81,UPC: Técnico Especialista en Audiovisual (Campus San Isidro),Laureate,,,"S/. 1.500,00 (Mensual)"
81,Comunicador/a Audiovisual,Tgh technology solution,,,
81,Analista Audiovisual / Arequipa,Estilos S.R.L.,,,
81,Editor Audiovisual,Alpaca Expeditions,,,
81,Asistente de Marketing / Audiovisual,KI VA MOED E.I.R.L.,,,"S/. 750,00 (Mensual)"
81,Editor audiovisual,Grupo San Pablo,,,
81,Analista Audiovisual / Arequipa,Estilos S.R.L.,,,
82,Administrador de Restaurante,La Baguette,,,
82,administrador/a de restaurante,Inversiones Roma SAC,,,
82,Supervisor de Salón de Restaurante,,,,
82,Bembos San Miguel/Callao/Asistente de Restaurante,NG Restaurants,,,
82,Asistente Administrativo de Restaurante,Eurofirms Perú,,,
82,Bembos Larco 3 (Miraflores/Pronta Apertura)/Asistente de Restaurante,NG Restaurants,,,
82,Supervisor de Salón de Restaurante,,,,
82,Capitán de mozos y Jefe de restaurante,Eurofirms Perú,,,
82,Asistente  administrativa/Cajero para Restaurante Barranco,Aramburú Matriz,,,
82,Asistente con experiencia en restaurante,Señor Limon Sac,,,"S/. 2.200,00 (Mensual)"
82,administrador/a de restaurante,MLS GROUP S.A.C.,,,
82,Asistente administrativo de restaurante,ASOCIACION CULTURAL BRISAS DEL TITICACA,,,
82,Bembos Juliaca(Puno)/ Asistente de Restaurante,NG Restaurants,,,
82,Personal para Restaurante La Molina,TITI,,,
82,Administrador de Restaurante o Cafeteria,Grupo Advincula - La Leña,,,
82,Asistente  administrativa/Cajero para Restaurante Barranco,Aramburú Matriz,,,
82,Cajero restaurante,,,,"S/. 1.200,00 (Mensual)"
82,Itamae /  Roleador para Restaurante en La Molina,Isushi,,,
82,Capitán de mozos y Jefe de restaurante,Eurofirms Perú,,,
82,Encargado(a)/Lider de Restaurante / Magdalena,Manpower,,,
82,Bembos Surquillo/Asistente de Restaurante,NG Restaurants,,,
82,Administrador de Restaurante,MCK Hospitality,,,
82,Bembos San Miguel /Callao/Asistente de Restaurante,NG Restaurants,,,
82,Asistente  administrativa/Cajero para Restaurante Barranco,Aramburú Matriz,,,
82,administrador/a de restaurante,,,,
82,Administrador(a) / Supervisor(a) de Restaurante / Magdalena,Manpower,,,
82,Empresa de Pollos y Parrillas Administrador de Restaurante,SABROSO PERU S.A.C.,,,
82,Asistente  administrativa/Cajero para Restaurante Barranco,Aramburú Matriz,,,
82,Administrador/a de restaurante,,,,"S/. 2.500,00 (Mensual)"
83,Work From Home Junior Data Analyst / Ref. 1028,BairesDev LLC,,,
83,Work From Home Applied Data Scientist / Ref. 0960,BairesDev LLC,,,
83,Work From Home Angular Software Engineer / Ref. 0615,BairesDev LLC,,,
83,Work From Home C++ Developer / Ref. 0043,BairesDev LLC,,,
83,Work From Home Drupal Developer / Ref. 0072,BairesDev LLC,,,
83,Work From Home Lead Ruby Developer / Ref. 0026,BairesDev LLC,,,
83,Work From Home Full Stack Developer (React + Node) / Ref. 0111,BairesDev LLC,,,
83,Work From Home Junior Java Developer / Ref. 0003,BairesDev LLC,,,
83,Work From Home Full Stack Developer (ReactJS + .NET) / Ref. 0001,BairesDev LLC,,,
83,Work From Home Mobile NativeScript Developer Senior / Ref. 0446,BairesDev LLC,,,
83,Work From Home Node Fullstack Developer / Ref. 0111,BairesDev LLC,,,
83,Work From Home Junior Angular Developer / Ref. 0615,BairesDev LLC,,,
